PriceID,AssetID,PriceDate,OpenPrice,HighPrice,LowPrice,ClosePrice,Volume
449,8,2024-06-14,97.85,98.05,97.85,97.92,6239500
450,8,2024-06-17,97.57,97.60,97.45,97.57,5265000
451,8,2024-06-18,97.70,98.04,97.68,97.92,7030700
452,8,2024-06-20,97.55,97.77,97.52,97.75,5621600
453,8,2024-06-21,97.89,97.98,97.65,97.76,4715500
454,8,2024-06-24,97.82,97.86,97.72,97.84,5017300
455,8,2024-06-25,97.78,97.88,97.71,97.83,5701700
456,8,2024-06-26,97.43,97.49,97.37,97.39,4964100
457,8,2024-06-27,97.56,97.67,97.54,97.55,5276500
458,8,2024-06-28,97.77,97.80,97.07,97.07,12781500
459,8,2024-07-01,96.43,96.66,96.22,96.25,12238900
460,8,2024-07-02,96.64,96.67,96.44,96.57,5441900
461,8,2024-07-03,96.80,97.17,96.77,97.09,4061100
462,8,2024-07-05,97.45,97.63,97.31,97.58,3489900
463,8,2024-07-08,97.59,97.65,97.45,97.61,4602900
464,8,2024-07-09,97.51,97.61,97.34,97.52,5004600
465,8,2024-07-10,97.61,97.67,97.49,97.62,4586000
466,8,2024-07-11,98.18,98.31,98.09,98.12,3789000
467,8,2024-07-12,98.17,98.39,98.13,98.39,6329000
468,8,2024-07-15,98.15,98.28,98.03,98.05,6984700
469,8,2024-07-16,98.18,98.45,98.14,98.45,8936100
470,8,2024-07-17,98.26,98.57,98.23,98.52,5680400
471,8,2024-07-18,98.37,98.56,98.21,98.25,10584200
472,8,2024-07-19,98.04,98.10,97.97,98.05,7735700
473,8,2024-07-22,98.12,98.20,97.86,98.01,11657500
474,8,2024-07-23,98.10,98.18,97.98,98.00,7225900
475,8,2024-07-24,97.82,98.19,97.70,97.70,6578500
476,8,2024-07-25,97.84,98.14,97.82,97.97,12766200
477,8,2024-07-26,98.29,98.36,98.18,98.32,4243800
478,8,2024-07-29,98.54,98.54,98.37,98.48,6822600
479,8,2024-07-30,98.52,98.64,98.38,98.58,5845800
480,8,2024-07-31,98.81,99.12,98.65,99.11,11725100
481,8,2024-08-01,99.01,99.32,99.01,99.22,9642700
482,8,2024-08-02,99.88,100.37,99.80,100.33,9397500
483,8,2024-08-05,100.82,100.89,100.02,100.25,12066100
484,8,2024-08-06,100.14,100.16,99.63,99.65,10945200
485,8,2024-08-07,99.51,99.61,99.24,99.35,8085200
486,8,2024-08-08,99.11,99.28,99.07,99.20,5558000
487,8,2024-08-09,99.64,99.70,99.48,99.55,3879200
488,8,2024-08-12,99.47,99.78,99.41,99.72,7300600
489,8,2024-08-13,100.04,100.12,99.93,100.12,3925500
490,8,2024-08-14,100.15,100.40,100.14,100.30,9871500
491,8,2024-08-15,99.70,99.90,99.65,99.88,8628400
492,8,2024-08-16,100.03,100.12,99.85,100.12,6507900
493,8,2024-08-19,100.07,100.34,100.04,100.23,4690300
494,8,2024-08-20,100.41,100.56,100.33,100.53,5516700
495,8,2024-08-21,100.61,100.90,100.43,100.72,6366700
496,8,2024-08-22,100.54,100.57,100.23,100.31,7893700
497,8,2024-08-23,100.52,100.81,100.43,100.77,6179500
498,8,2024-08-26,100.92,100.92,100.66,100.68,6653200
499,8,2024-08-27,100.48,100.74,100.43,100.71,7965400
500,8,2024-08-28,100.71,100.77,100.60,100.62,6960300
501,8,2024-08-29,100.45,100.55,100.35,100.49,6912700
502,8,2024-08-30,100.51,100.64,100.22,100.25,7213200
503,9,2023-09-01,180.80,181.12,179.51,180.11,4969300
504,9,2023-09-05,179.33,179.44,178.64,178.64,7056800
505,9,2023-09-06,178.33,179.01,177.70,177.83,6427200
506,9,2023-09-07,178.31,178.37,177.90,178.02,3257200
507,9,2023-09-08,178.36,179.05,177.90,178.08,3292700
508,9,2023-09-11,178.97,179.07,178.26,178.41,3689100
509,9,2023-09-12,177.11,177.70,177.05,177.49,4445400
510,9,2023-09-13,177.53,177.75,177.04,177.08,3874800
511,9,2023-09-14,176.50,177.39,176.36,177.17,6184400
512,9,2023-09-15,178.55,179.11,178.34,178.34,5619600
513,9,2023-09-18,178.82,179.41,178.38,179.39,5049300
514,9,2023-09-19,179.54,179.65,179.03,179.22,4224700
515,9,2023-09-20,179.34,180.66,179.32,179.35,9328000
516,9,2023-09-21,177.86,178.49,177.69,178.05,7571900
517,9,2023-09-22,178.65,178.95,178.51,178.62,3634800
518,9,2023-09-25,178.41,178.71,177.64,177.70,5582100
519,9,2023-09-26,176.83,177.14,176.16,176.28,7181100
520,9,2023-09-27,175.27,175.32,173.70,174.10,10919600
521,9,2023-09-28,173.91,174.14,172.32,173.23,10061900
522,9,2023-09-29,173.92,174.03,171.27,171.45,10424900
523,9,2023-10-02,170.23,170.46,169.50,169.65,12706000
524,9,2023-10-03,169.14,170.08,168.75,169.16,11459800
525,9,2023-10-04,169.21,169.41,168.50,169.14,10034600
526,9,2023-10-05,168.74,169.00,168.30,168.83,6970200
527,9,2023-10-06,169.17,170.23,168.50,169.70,9942200
528,9,2023-10-09,171.18,172.86,171.08,172.82,10201500
529,9,2023-10-10,172.08,172.80,171.90,172.53,5844000
530,9,2023-10-11,173.60,174.13,173.26,173.79,7128000
531,9,2023-10-12,174.06,174.23,173.24,173.26,5912700
532,9,2023-10-13,176.89,179.10,176.72,178.83,18796500
533,9,2023-10-16,177.84,178.33,177.54,177.96,8385400
534,9,2023-10-17,178.37,179.13,177.98,178.29,8231900
535,9,2023-10-18,180.89,182.02,179.75,180.87,13920800
536,9,2023-10-19,181.04,183.43,180.82,183.09,13406600
537,9,2023-10-20,183.43,185.23,183.09,183.59,12782800
538,9,2023-10-23,183.51,183.56,182.71,182.97,9479800
539,9,2023-10-24,182.07,183.40,181.68,182.95,6594000
540,9,2023-10-25,183.42,184.30,182.04,183.72,10087000
541,9,2023-10-26,183.40,184.49,182.87,184.01,7671400
542,9,2023-10-27,183.76,186.36,183.47,186.15,14102800
543,9,2023-10-30,185.54,185.70,184.73,185.10,8756400
544,9,2023-10-31,185.08,186.21,183.50,184.09,10104600
545,9,2023-11-01,183.91,185.00,182.67,183.51,9048600
546,9,2023-11-02,184.13,184.28,183.50,184.12,7343700
547,9,2023-11-03,184.48,185.47,184.35,184.79,8529000
548,9,2023-11-06,184.14,184.23,183.34,183.35,8274700
549,9,2023-11-07,182.25,182.65,181.75,182.59,6795800
550,9,2023-11-08,182.01,182.07,180.57,180.77,6738300
551,9,2023-11-09,180.98,182.28,180.89,181.49,6486300
552,9,2023-11-10,180.51,180.59,179.25,179.51,7606600
553,9,2023-11-13,179.40,180.73,179.11,180.51,5385900
554,9,2023-11-14,181.70,182.75,181.62,182.12,6831600
555,9,2023-11-15,182.03,182.18,181.31,181.64,4909400
556,9,2023-11-16,182.85,184.32,182.80,183.69,8253300
557,9,2023-11-17,183.96,184.13,183.45,183.67,4871100
558,9,2023-11-20,182.32,183.48,182.23,183.37,5389300
559,9,2023-11-21,185.57,186.12,185.07,185.35,7322400
560,9,2023-11-22,185.47,185.72,184.27,184.56,4337700
561,9,2023-11-24,185.47,185.75,185.16,185.52,2445100
562,9,2023-11-27,186.56,186.80,185.93,186.77,6320400
563,9,2023-11-28,187.90,189.40,187.52,189.26,10901900
564,9,2023-11-29,189.16,189.99,189.02,189.54,8407300
565,9,2023-11-30,188.89,189.24,188.28,188.75,7558100
566,9,2023-12-01,188.81,192.40,188.69,192.01,16724900
567,9,2023-12-04,189.60,190.38,187.26,187.86,18460500
568,9,2023-12-05,187.55,187.88,186.30,187.15,7027700
569,9,2023-12-06,188.32,188.46,187.50,187.84,5778600
570,9,2023-12-07,188.45,188.59,187.26,188.15,5802000
571,9,2023-12-08,185.93,186.78,184.90,185.64,7880300
572,9,2023-12-11,184.50,184.53,183.15,183.59,8519500
573,9,2023-12-12,183.84,183.98,183.26,183.49,5056900
574,9,2023-12-13,183.82,187.66,183.38,187.63,10635500
575,9,2023-12-14,188.86,189.82,188.08,188.73,9107200
576,9,2023-12-15,188.52,188.96,186.82,187.00,8323800
577,9,2023-12-18,187.50,188.49,187.24,187.85,5358000
578,9,2023-12-19,188.23,189.72,188.13,189.13,6025600
579,9,2023-12-20,188.69,188.96,188.09,188.10,6002400
580,9,2023-12-21,189.21,189.62,188.75,189.43,4620000
581,9,2023-12-22,191.60,191.88,190.07,190.27,7175400
582,9,2023-12-26,190.97,191.74,190.40,191.72,4502700
583,9,2023-12-27,191.77,193.18,191.54,192.59,5813300
584,9,2023-12-28,192.34,192.89,191.44,191.47,6171500
585,9,2023-12-29,190.99,191.64,190.74,191.17,4610300
586,9,2024-01-02,191.44,191.89,190.50,190.72,6025600
587,9,2024-01-03,188.77,189.86,188.16,189.13,8661600
588,9,2024-01-04,189.08,189.75,188.69,189.32,4416700
589,9,2024-01-05,189.68,191.26,189.08,189.35,7481200
590,9,2024-01-08,187.21,188.74,187.11,187.87,6215000
591,9,2024-01-09,188.68,188.78,187.73,187.93,4437300
592,9,2024-01-10,188.14,188.44,187.21,187.50,4504700
593,9,2024-01-11,188.02,188.55,186.56,187.87,6831100
594,9,2024-01-12,190.67,191.08,189.16,189.71,6831400
595,9,2024-01-16,189.15,189.26,187.54,187.91,6548100
596,9,2024-01-17,187.31,187.42,185.45,185.84,8643200
597,9,2024-01-18,186.36,187.40,186.30,187.37,4685200
598,9,2024-01-19,188.26,188.30,187.44,187.93,5719100
599,9,2024-01-22,187.23,187.76,186.85,187.22,4397500
600,9,2024-01-23,187.45,188.15,187.28,187.95,5040800
601,9,2024-01-24,188.33,188.37,186.32,186.40,6085400
602,9,2024-01-25,187.34,187.64,186.46,187.14,4651000
603,9,2024-01-26,187.27,187.38,186.76,187.01,5064800
604,9,2024-01-29,188.31,188.54,187.19,188.33,5629700
605,9,2024-01-30,189.70,189.83,187.98,188.59,4976500
606,9,2024-01-31,189.37,190.46,188.13,188.45,7886100
607,9,2024-02-01,189.71,191.36,188.99,190.41,10278100
608,9,2024-02-02,188.07,188.87,187.85,188.61,7337000
609,9,2024-02-05,186.88,187.82,186.70,187.57,5436100
610,9,2024-02-06,187.94,188.85,187.74,188.55,4866100
611,9,2024-02-07,188.45,189.39,188.28,188.50,6276900
612,9,2024-02-08,187.91,188.53,187.82,188.33,3873300
613,9,2024-02-09,187.56,187.77,187.14,187.60,4412600
614,9,2024-02-12,186.60,187.27,186.36,187.11,4706300
615,9,2024-02-13,185.35,185.38,184.33,184.53,9525800
616,9,2024-02-14,184.27,184.88,183.78,184.42,7031600
617,9,2024-02-15,185.60,186.02,185.10,185.66,6228900
618,9,2024-02-16,185.08,186.67,184.84,186.34,6516800
619,9,2024-02-20,187.96,188.03,187.40,187.47,5531200
620,9,2024-02-21,187.88,188.04,187.10,187.48,5790000
621,9,2024-02-22,187.56,187.64,187.05,187.56,4550800
622,9,2024-02-23,187.56,189.18,187.46,188.62,6827300
623,9,2024-02-26,187.79,188.36,187.53,188.20,4491900
624,9,2024-02-27,188.58,188.72,187.88,188.00,5165400
625,9,2024-02-28,188.34,188.52,188.03,188.34,2824100
626,9,2024-02-29,189.64,189.92,189.23,189.31,6848600
627,9,2024-03-01,190.27,193.40,189.44,192.89,13404800
628,9,2024-03-04,194.15,196.33,193.88,196.01,12216300
629,9,2024-03-05,197.44,198.14,196.65,197.19,9672200
630,9,2024-03-06,198.08,199.30,197.44,198.81,10459300
631,9,2024-03-07,199.54,200.11,198.91,199.94,8403700
632,9,2024-03-08,200.89,203.30,200.45,201.63,13516800
633,9,2024-03-11,201.71,202.41,201.46,202.00,7329600
634,9,2024-03-12,200.42,200.63,199.16,199.79,9436600
635,9,2024-03-13,200.44,201.86,200.35,201.19,5930000
636,9,2024-03-14,200.37,200.47,199.34,200.35,6865000
637,9,2024-03-15,199.94,200.63,199.57,199.71,4551500
638,9,2024-03-18,199.66,200.15,199.51,200.03,7206800
639,9,2024-03-19,199.62,199.81,198.94,199.80,4657500
640,9,2024-03-20,199.16,202.66,199.12,202.18,9593800
641,9,2024-03-21,203.88,203.92,200.60,201.97,7396500
642,9,2024-03-22,201.32,201.86,199.72,200.35,6913600
643,9,2024-03-25,201.19,201.95,200.97,200.99,4034800
644,9,2024-03-26,202.65,202.76,201.07,201.64,5752700
645,9,2024-03-27,202.32,203.22,202.32,203.10,6041000
646,9,2024-03-28,204.54,206.05,203.87,205.72,9194500
647,9,2024-04-01,208.68,208.73,206.29,207.82,13677100
648,9,2024-04-02,209.07,211.03,208.36,210.89,13421100
649,9,2024-04-03,210.57,212.83,210.30,212.74,11416200
650,9,2024-04-04,212.00,213.45,211.02,211.52,12307300
651,9,2024-04-05,212.49,215.74,212.22,215.14,13363400
652,9,2024-04-08,215.98,216.81,214.61,216.48,10331400
653,9,2024-04-09,217.81,218.86,216.45,217.67,13079300
654,9,2024-04-10,215.37,217.78,214.68,215.61,13317500
655,9,2024-04-11,216.85,219.84,215.89,219.80,11415200
656,9,2024-04-12,221.87,225.09,216.02,216.89,30876600
657,9,2024-04-15,217.94,221.03,215.16,220.95,13239000
658,9,2024-04-16,220.18,221.99,218.78,221.22,10746100
659,9,2024-04-17,221.05,221.76,218.52,219.59,11521100
660,9,2024-04-18,221.31,221.46,219.31,220.34,6496900
661,9,2024-04-19,220.49,222.36,220.08,221.03,8369000
662,9,2024-04-22,216.35,216.96,215.14,215.57,13404300
663,9,2024-04-23,213.96,215.86,213.87,215.04,10730300
664,9,2024-04-24,214.76,216.35,214.36,214.64,5741100
665,9,2024-04-25,214.47,217.05,214.34,215.92,6606500
666,9,2024-04-26,216.77,217.07,215.53,216.62,6268500
667,9,2024-04-29,216.02,217.22,215.25,216.18,6409900
668,9,2024-04-30,213.38,214.13,211.80,211.87,11248600
669,9,2024-05-01,212.96,215.50,212.41,213.79,10373900
670,9,2024-05-02,211.90,213.71,211.49,213.13,6287000
671,9,2024-05-03,212.89,213.23,210.71,212.96,8679900
672,9,2024-05-06,215.14,215.91,214.47,215.20,6840500
673,9,2024-05-07,214.52,214.93,213.88,214.21,5660700
674,9,2024-05-08,213.62,214.80,213.50,213.58,4462700
675,9,2024-05-09,214.48,216.95,214.44,216.95,7732500
676,9,2024-05-10,219.22,219.60,218.08,218.71,8700900
677,9,2024-05-13,217.06,217.31,215.80,216.26,4896300
678,9,2024-05-14,217.31,218.38,216.98,218.09,4662700
679,9,2024-05-15,219.06,221.19,217.65,220.89,9297700
680,9,2024-05-16,220.14,220.59,219.41,220.03,4301700
681,9,2024-05-17,222.18,223.85,221.67,223.66,10481900
682,9,2024-05-20,223.79,225.66,223.02,224.56,5990900
683,9,2024-05-21,224.77,225.21,223.70,224.23,4002600
684,9,2024-05-22,223.09,223.24,219.74,220.11,8903100
685,9,2024-05-23,218.78,219.23,215.66,215.72,9537900
686,9,2024-05-24,216.96,217.21,215.74,215.92,4208800
687,9,2024-05-28,218.43,218.59,217.21,218.19,3809700
688,9,2024-05-29,216.92,217.16,216.12,216.16,4185000
689,9,2024-05-30,216.69,217.51,216.41,216.57,3071300
690,9,2024-05-31,217.77,217.96,214.65,215.30,5617200
691,9,2024-06-03,215.92,217.82,215.54,217.22,6172600
692,9,2024-06-04,216.24,216.24,214.20,215.27,5509400
693,9,2024-06-05,216.69,218.08,215.93,217.82,5479200
694,9,2024-06-06,218.36,219.97,218.10,219.43,5283900
695,9,2024-06-07,215.07,215.19,211.54,211.60,12195100
696,9,2024-06-10,213.13,214.02,212.76,213.54,4219600
697,9,2024-06-11,213.95,214.38,213.24,214.15,4004100
698,9,2024-06-12,216.47,216.55,214.20,214.72,5911900
699,9,2024-06-13,214.44,214.96,212.26,212.97,5861100
700,9,2024-06-14,215.34,216.04,214.98,215.73,7076500
701,9,2024-06-17,214.90,215.24,213.60,214.61,3877700
702,9,2024-06-18,214.38,215.83,214.04,215.47,4921400
703,9,2024-06-20,216.32,218.74,216.15,218.16,7290500
704,9,2024-06-21,217.83,217.90,214.26,214.78,8935400
705,9,2024-06-24,215.55,215.94,215.20,215.63,4626900
706,9,2024-06-25,214.96,215.31,214.12,214.56,3847700
707,9,2024-06-26,212.39,213.11,212.12,212.58,4690300
708,9,2024-06-27,214.71,215.50,214.45,214.99,4977800
709,9,2024-06-28,215.64,215.81,214.82,215.01,3955100
710,9,2024-07-01,215.25,216.00,214.49,215.57,3797900
711,9,2024-07-02,215.33,216.08,214.62,215.56,4921700
712,9,2024-07-03,217.34,218.74,217.33,217.99,5055300
713,9,2024-07-05,219.58,221.28,219.58,220.93,5950600
714,9,2024-07-08,219.64,220.04,217.41,218.19,5790800
715,9,2024-07-09,218.57,219.29,217.27,218.56,3901500
716,9,2024-07-10,220.14,220.71,219.16,219.36,5556200
717,9,2024-07-11,222.65,224.15,221.48,223.25,9322000
718,9,2024-07-12,222.03,223.62,221.86,223.11,5179300
719,9,2024-07-15,223.39,225.59,223.02,223.83,5719300
720,9,2024-07-16,225.45,228.29,225.30,228.29,11070700
721,9,2024-07-17,228.79,229.65,226.67,227.23,8620500
722,9,2024-07-18,227.71,228.32,225.57,225.78,5485500
723,9,2024-07-19,221.52,222.68,221.41,221.73,8666000
724,9,2024-07-22,221.58,221.92,220.40,221.80,5334100
725,9,2024-07-23,222.34,222.75,221.86,222.58,4435700
726,9,2024-07-24,223.47,224.88,221.74,221.80,6838800
727,9,2024-07-25,219.02,219.26,217.52,218.33,9777100
728,9,2024-07-26,219.96,221.04,219.70,220.63,6328800
729,9,2024-07-29,221.26,221.55,219.05,220.32,4665100
730,9,2024-07-30,221.41,222.92,220.36,222.52,4939500
731,9,2024-07-31,223.73,226.60,223.64,226.55,7316600
732,9,2024-08-01,226.74,227.57,225.05,225.77,7217200
733,9,2024-08-02,227.95,228.76,222.87,225.34,11109400
734,9,2024-08-05,220.56,223.10,220.24,222.48,8939000
735,9,2024-08-06,221.50,222.14,220.11,220.70,14362300
736,9,2024-08-07,221.94,222.31,220.35,220.55,5287800
737,9,2024-08-08,222.73,224.25,222.52,224.01,6327100
738,9,2024-08-09,224.82,225.28,223.82,224.56,4441000
739,9,2024-08-12,226.14,228.54,225.97,228.41,5561300
740,9,2024-08-13,228.07,228.87,227.59,228.06,6740200
741,9,2024-08-14,226.55,227.48,225.35,226.20,5462500
742,9,2024-08-15,226.51,227.50,225.12,226.91,5273300
743,9,2024-08-16,229.99,232.02,229.01,231.99,11924500
744,9,2024-08-19,230.15,231.78,229.74,231.61,5164800
745,9,2024-08-20,233.71,234.01,231.13,232.46,9073600
746,9,2024-08-21,231.69,232.87,230.48,232.15,5337400
747,9,2024-08-22,230.35,230.38,228.26,229.37,5765400
748,9,2024-08-23,231.04,232.73,230.52,232.02,5418200
749,9,2024-08-26,233.45,233.50,232.06,232.76,3151400
750,9,2024-08-27,231.69,233.47,231.57,233.39,4435600
751,9,2024-08-28,232.00,232.02,230.73,231.75,4961500
752,9,2024-08-29,231.95,233.61,231.92,232.95,5524200
753,9,2024-08-30,232.53,232.86,230.55,231.29,5743000
754,4,2023-09-01,137.46,137.46,134.85,135.66,21524600
755,4,2023-09-05,135.44,136.42,134.58,135.77,19403100
756,4,2023-09-06,136.02,136.53,133.67,134.46,18684500
757,4,2023-09-07,133.59,135.58,132.95,135.26,18844300
758,4,2023-09-08,134.91,136.66,134.85,136.38,23558300
759,4,2023-09-11,136.54,137.48,135.79,136.92,20763400
760,4,2023-09-12,136.26,136.87,135.19,135.34,18405500
761,4,2023-09-13,135.09,136.90,134.15,136.71,20749500
762,4,2023-09-14,137.60,138.70,136.24,138.10,24751000
763,4,2023-09-15,137.98,138.52,136.48,137.40,38908400
764,4,2023-09-18,136.61,139.16,136.61,138.21,21861300
765,4,2023-09-19,137.42,138.41,136.62,138.04,20353700
766,4,2023-09-20,138.08,138.08,133.62,133.74,29927500
767,4,2023-09-21,131.44,132.23,130.07,130.44,31488700
768,4,2023-09-22,130.76,132.03,129.60,130.25,26397300
769,4,2023-09-25,129.83,131.17,128.96,131.11,20094600
770,4,2023-09-26,129.77,130.36,127.22,128.57,25718700
771,4,2023-09-27,128.57,130.90,128.57,130.54,22746500
772,4,2023-09-28,129.84,133.30,129.79,132.31,22513100
773,4,2023-09-29,133.28,134.05,130.36,130.86,30848100
774,4,2023-10-02,131.21,134.42,131.17,134.17,22288000
775,4,2023-10-03,133.94,134.26,131.84,132.43,22989400
776,4,2023-10-04,132.79,135.57,132.53,135.24,26752300
777,4,2023-10-05,135.07,135.49,133.45,135.07,19832600
778,4,2023-10-06,134.01,138.16,134.01,137.58,27583200
779,4,2023-10-09,136.94,138.94,135.61,138.42,19278100
780,4,2023-10-10,138.50,139.72,137.33,138.06,27786600
781,4,2023-10-11,138.58,141.11,138.58,140.55,25884300
782,4,2023-10-12,141.05,141.22,138.26,138.97,24765500
783,4,2023-10-13,139.38,140.00,136.62,137.36,23420500
784,4,2023-10-16,138.17,139.63,137.99,139.10,28501900
785,4,2023-10-17,138.63,139.90,137.18,139.72,23515800
786,4,2023-10-18,139.45,140.72,137.38,137.96,23375000
787,4,2023-10-19,138.50,139.66,137.38,137.75,26066000
788,4,2023-10-20,137.33,137.87,135.08,135.60,26315200
789,4,2023-10-23,135.04,137.66,133.95,136.50,26317900
790,4,2023-10-24,137.83,139.36,137.42,138.81,44814300
791,4,2023-10-25,128.16,128.31,125.07,125.61,84366200
792,4,2023-10-26,123.27,124.33,121.27,122.28,57061100
793,4,2023-10-27,122.88,123.31,120.21,122.17,44566500
794,4,2023-10-30,123.21,125.40,122.75,124.46,28940100
795,4,2023-10-31,125.06,125.37,122.69,124.08,26292300
796,4,2023-11-01,124.07,126.49,123.72,126.45,30082400
797,4,2023-11-02,128.42,128.98,126.93,127.49,27124600
798,4,2023-11-03,128.02,129.53,127.86,129.10,26380100
799,4,2023-11-06,129.05,130.34,128.67,130.25,19052700
800,4,2023-11-07,130.71,131.91,129.88,130.97,29757300
801,4,2023-11-08,130.97,132.21,130.78,131.84,26425800
802,4,2023-11-09,131.96,132.55,130.07,130.24,23747800
803,4,2023-11-10,130.10,132.80,129.41,132.59,26913300
804,4,2023-11-13,131.78,132.59,131.25,132.09,18324800
805,4,2023-11-14,134.19,135.70,133.32,133.62,32395200
806,4,2023-11-15,134.87,135.03,133.57,134.62,23861500
807,4,2023-11-16,135.19,137.22,134.32,136.93,28013200
808,4,2023-11-17,136.00,136.06,133.65,135.31,37240600
809,4,2023-11-20,133.69,136.66,133.62,136.25,27815500
810,4,2023-11-21,136.29,137.18,135.96,136.97,22635300
811,4,2023-11-22,137.47,139.42,137.47,138.49,17813900
812,4,2023-11-24,138.03,138.13,135.99,136.69,12514300
813,4,2023-11-27,136.03,138.42,136.00,136.41,23436500
814,4,2023-11-28,136.08,137.25,135.42,137.20,18730000
815,4,2023-11-29,137.57,138.29,134.84,134.99,23967200
816,4,2023-11-30,135.05,135.55,131.28,132.53,38988300
817,4,2023-12-01,131.86,132.11,130.67,131.86,31431200
818,4,2023-12-04,129.88,130.03,127.90,129.27,36669900
819,4,2023-12-05,128.95,132.14,128.25,130.99,27384800
820,4,2023-12-06,131.44,131.84,129.88,130.02,23576200
821,4,2023-12-07,135.04,138.56,134.70,136.93,56767100
822,4,2023-12-08,134.20,136.40,134.03,134.99,32233900
823,4,2023-12-11,132.38,133.34,131.36,133.29,31138000
824,4,2023-12-12,131.81,133.00,131.26,132.52,29032800
825,4,2023-12-13,133.38,133.50,131.57,132.57,30104800
826,4,2023-12-14,133.38,133.72,129.69,131.94,38722400
827,4,2023-12-15,131.62,133.51,131.18,132.60,50815200
828,4,2023-12-18,132.63,137.15,132.43,135.80,32258000
829,4,2023-12-19,136.84,137.47,136.08,136.65,25476800
830,4,2023-12-20,138.97,141.70,138.07,138.34,49107200
831,4,2023-12-21,139.49,140.69,139.18,140.42,27488300
832,4,2023-12-22,140.77,141.99,140.71,141.49,26514600
833,4,2023-12-26,141.59,142.68,141.19,141.52,16780300
834,4,2023-12-27,141.59,142.08,139.89,140.37,19628600
835,4,2023-12-28,140.78,141.14,139.75,140.23,16045700
836,4,2023-12-29,139.63,140.36,138.78,139.69,18727200
837,4,2024-01-02,138.55,139.45,136.48,138.17,23711200
838,4,2024-01-03,137.25,139.63,137.08,138.92,24212100
839,4,2024-01-04,138.42,139.16,136.35,136.39,27137700
840,4,2024-01-05,136.75,137.16,135.15,135.73,22506000
841,4,2024-01-08,136.29,139.01,136.26,138.84,21404000
842,4,2024-01-09,138.50,141.49,138.15,140.95,24759600
843,4,2024-01-10,141.00,143.00,140.91,142.28,21320200
844,4,2024-01-11,143.49,145.22,140.64,142.08,24008700
845,4,2024-01-12,142.67,143.20,141.82,142.65,18768600
846,4,2024-01-16,142.00,144.35,141.45,142.49,22670500
847,4,2024-01-17,141.35,141.84,138.90,141.47,20968600
848,4,2024-01-18,142.05,144.21,141.99,143.48,25746400
849,4,2024-01-19,144.74,146.45,144.38,146.38,33300700
850,4,2024-01-22,147.10,148.39,145.84,145.99,32200400
851,4,2024-01-23,145.89,147.18,145.50,147.04,21636100
852,4,2024-01-24,148.54,149.85,148.10,148.70,25233500
853,4,2024-01-25,150.07,153.05,149.54,151.87,29149100
854,4,2024-01-26,151.10,152.54,151.01,152.19,26115500
855,4,2024-01-29,152.06,153.78,151.43,153.51,27784300
856,4,2024-01-30,152.80,153.62,151.19,151.46,36331800
857,4,2024-01-31,143.62,144.00,139.87,140.10,71910000
858,4,2024-02-01,142.12,143.06,140.79,141.16,40466500
859,4,2024-02-02,139.26,142.62,136.50,142.38,62470600
860,4,2024-02-05,142.82,145.47,142.78,143.68,38505400
861,4,2024-02-06,144.65,145.36,143.19,144.10,29128200
862,4,2024-02-07,144.76,145.62,143.93,145.54,25208900
863,4,2024-02-08,145.83,146.33,145.10,145.91,22563800
864,4,2024-02-09,146.68,149.44,146.18,149.00,26829500
865,4,2024-02-12,148.42,149.34,147.37,147.53,21564100
866,4,2024-02-13,144.92,146.67,143.69,145.14,27837700
867,4,2024-02-14,146.08,146.52,144.09,145.94,22704200
868,4,2024-02-15,143.14,143.52,140.46,142.77,37590700
869,4,2024-02-16,142.99,143.19,140.14,140.52,31451100
870,4,2024-02-20,139.66,142.08,139.49,141.12,25144700
871,4,2024-02-21,141.45,142.69,140.68,142.55,23315700
872,4,2024-02-22,144.93,145.00,142.80,144.09,27191900
873,4,2024-02-23,143.67,144.68,143.43,143.96,19493800
874,4,2024-02-26,142.14,142.44,137.39,137.57,53641800
875,4,2024-02-27,138.02,139.25,137.09,138.88,33099200
876,4,2024-02-28,137.90,138.01,135.41,136.38,37328600
877,4,2024-02-29,137.28,138.86,136.40,138.46,42133000
878,4,2024-03-01,138.43,138.87,136.92,137.14,31119500
879,4,2024-03-04,135.66,135.66,131.91,133.35,55999400
880,4,2024-03-05,131.88,133.24,130.67,132.67,40194800
881,4,2024-03-06,133.12,133.58,130.85,131.40,35318600
882,4,2024-03-07,132.79,134.94,131.61,134.38,37738200
883,4,2024-03-08,134.21,138.09,134.00,135.41,39343100
884,4,2024-03-11,136.13,139.10,136.13,137.67,32437800
885,4,2024-03-12,137.03,139.38,137.03,138.50,27563400
886,4,2024-03-13,139.00,141.09,138.99,139.79,23347200
887,4,2024-03-14,141.19,143.59,140.46,143.10,42753400
888,4,2024-03-15,142.50,143.18,140.03,141.18,49460600
889,4,2024-03-18,148.61,152.15,147.17,147.68,69273700
890,4,2024-03-19,148.16,148.79,146.08,147.03,24070400
891,4,2024-03-20,148.00,148.86,146.74,148.74,21311500
892,4,2024-03-21,149.47,150.37,146.90,147.60,24755600
893,4,2024-03-22,149.12,151.58,148.98,150.77,29175700
894,4,2024-03-25,149.94,150.38,147.82,150.07,19229300
895,4,2024-03-26,150.22,152.26,149.98,150.67,22149100
896,4,2024-03-27,151.18,151.64,148.90,150.87,22879200
897,4,2024-03-28,150.85,151.43,150.17,150.93,24485400
898,4,2024-04-01,150.69,155.74,150.61,155.49,31730800
